model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
 Q3,2015,12799.0,Manual,49600.0,Diesel,160.0,49.6,2.0
 Q5,2017,23500.0,Semi-Auto,47228.0,Diesel,150.0,56.5,2.0
 A3,2017,14000.0,Manual,43990.0,Petrol,20.0,60.1,1.0
 Q3,2018,24000.0,Semi-Auto,9153.0,Petrol,145.0,45.6,1.4
 A1,2015,12000.0,Manual,28771.0,Petrol,30.0,55.4,1.4
 Q3,2016,19000.0,Semi-Auto,21410.0,Diesel,145.0,51.4,2.0
 A1,2016,9995.0,Manual,35076.0,Diesel,0.0,76.3,1.6
 A6,2017,20875.0,Semi-Auto,33000.0,Diesel,150.0,61.4,2.0
 A3,2014,13950.0,Automatic,18258.0,Petrol,20.0,60.1,1.4
 Q3,2013,10950.0,Manual,65542.0,Diesel,145.0,54.3,2.0
 A3,2017,14517.0,Manual,8956.0,Petrol,150.0,60.1,1.0
 A1,2016,10020.0,Manual,36843.0,Diesel,0.0,76.3,1.6
 A6,2013,15290.0,Semi-Auto,67636.0,Diesel,260.0,42.2,3.0
 A4,2017,18998.0,Semi-Auto,11627.0,Petrol,30.0,53.3,2.0
 TT,2017,16998.0,Manual,40008.0,Diesel,125.0,60.1,2.0
 A3,2016,17498.0,Manual,18432.0,Petrol,30.0,60.1,1.4
 A6,2015,18498.0,Semi-Auto,82725.0,Diesel,145.0,54.3,3.0
 A1,2017,12495.0,Manual,17233.0,Petrol,30.0,55.4,1.4
 Q2,2017,18495.0,Manual,19210.0,Petrol,125.0,50.4,1.4
 A1,2015,9397.0,Manual,52200.0,Petrol,30.0,57.6,1.4
 A4,2018,18499.0,Manual,27150.0,Petrol,145.0,52.3,1.4
 A4,2016,15499.0,Automatic,43309.0,Diesel,0.0,72.4,2.0
 RS3,2018,34491.0,Automatic,24090.0,Petrol,145.0,34.0,2.5
 Q2,2019,26998.0,Semi-Auto,19.0,Diesel,150.0,46.3,2.0
 A1,2017,15698.0,Manual,16434.0,Petrol,145.0,70.6,1.4
 A5,2019,27298.0,Semi-Auto,22.0,Petrol,145.0,40.4,2.0
 Q3,2017,16505.0,Manual,32895.0,Petrol,125.0,51.4,1.4
 A3,2018,18505.0,Manual,5208.0,Diesel,145.0,67.3,1.6
 A4,2019,23755.0,Manual,6623.0,Petrol,145.0,38.7,2.0
 A4,2017,19299.0,Manual,21668.0,Diesel,145.0,70.6,2.0
 Q3,2013,13499.0,Automatic,43376.0,Diesel,200.0,47.9,2.0
 A1,2015,13499.0,Manual,33769.0,Petrol,30.0,55.4,1.4
 A5,2017,22711.0,Automatic,22491.0,Petrol,145.0,43.5,2.0
 Q7,2018,39999.0,Automatic,16861.0,Diesel,145.0,47.9,3.0
 A4,2017,16499.0,Manual,39000.0,Diesel,145.0,74.3,2.0
 A4,2017,17499.0,Manual,28814.0,Diesel,145.0,74.3,2.0
 A6,2018,19995.0,Semi-Auto,20136.0,Diesel,150.0,64.2,2.0
 A3,2016,21483.0,Semi-Auto,32272.0,Petrol,200.0,40.4,2.0
 A1,2015,10495.0,Manual,34190.0,Diesel,0.0,80.7,1.6
 A4,2016,17295.0,Manual,27500.0,Diesel,20.0,70.6,2.0
 Q3,2017,15998.0,Manual,37151.0,Petrol,145.0,51.4,1.4
 Q5,2016,18450.0,Automatic,49450.0,Diesel,200.0,47.1,2.0
 A4,2017,17190.0,Manual,35790.0,Diesel,30.0,67.3,2.0
 A4,2016,14998.0,Semi-Auto,44603.0,Diesel,0.0,72.4,2.0
 A8,2018,33998.0,Semi-Auto,10249.0,Diesel,145.0,50.4,3.0
 A1,2019,19998.0,Manual,2117.0,Petrol,145.0,50.4,1.0
 A3,2016,13500.0,Manual,38935.0,Petrol,20.0,60.1,1.4
 A1,2016,11995.0,Manual,24918.0,Petrol,0.0,67.3,1.0
 A3,2018,21498.0,Semi-Auto,10827.0,Petrol,145.0,56.5,1.5
 A5,2018,24698.0,Semi-Auto,21237.0,Diesel,150.0,70.6,2.0
 A3,2019,22005.0,Manual,6550.0,Diesel,145.0,52.3,1.6
 Q3,2016,18505.0,Semi-Auto,31975.0,Diesel,160.0,50.4,2.0
 A4,2017,18505.0,Manual,18135.0,Petrol,145.0,51.4,1.4
 Q2,2017,15255.0,Manual,42594.0,Diesel,30.0,64.2,1.6
 Q3,2018,21755.0,Manual,10429.0,Petrol,145.0,49.6,1.4
 A1,2016,12505.0,Manual,19038.0,Petrol,0.0,67.3,1.0
 A4,2018,17505.0,Manual,23765.0,Petrol,145.0,50.4,1.4
 Q3,2019,27001.0,Semi-Auto,1980.0,Diesel,145.0,48.7,2.0
 Q2,2017,20505.0,Manual,10683.0,Petrol,145.0,50.4,1.4
 A1,2013,9755.0,Manual,44374.0,Diesel,0.0,74.3,1.6
 Q3,2017,23252.0,Semi-Auto,23188.0,Diesel,145.0,53.3,2.0
 A3,2016,23232.0,Semi-Auto,37709.0,Petrol,200.0,40.4,2.0
 A3,2017,21602.0,Semi-Auto,28498.0,Petrol,145.0,48.7,2.0
 A4,2016,17862.0,Semi-Auto,53339.0,Diesel,30.0,61.4,2.0
 TT,2016,18272.0,Manual,18759.0,Petrol,160.0,46.3,2.0
 A6,2013,10962.0,Manual,57062.0,Diesel,125.0,57.6,2.0
 A1,2016,10790.0,Manual,19360.0,Diesel,0.0,76.3,1.6
 A4,2017,16745.0,Manual,36008.0,Diesel,150.0,67.3,2.0
 A3,2017,15982.0,Manual,39992.0,Petrol,145.0,54.3,1.5
 Q3,2016,18991.0,Semi-Auto,19681.0,Diesel,145.0,55.4,2.0
 A3,2017,13999.0,Manual,11836.0,Petrol,20.0,60.1,1.0
 A1,2019,19750.0,Semi-Auto,7650.0,Petrol,145.0,47.1,1.0
 TT,2016,16495.0,Manual,33000.0,Petrol,165.0,46.3,1.8
 A3,2019,24662.0,Semi-Auto,5051.0,Diesel,145.0,51.4,2.0
 Q3,2019,34922.0,Semi-Auto,7728.0,Diesel,145.0,45.6,2.0
 A1,2017,12372.0,Manual,7541.0,Petrol,0.0,67.3,1.0
 Q3,2019,29532.0,Semi-Auto,4300.0,Diesel,145.0,47.1,2.0
 A3,2017,17255.0,Manual,26111.0,Petrol,30.0,60.1,1.4
 Q5,2018,27005.0,Semi-Auto,17640.0,Petrol,145.0,40.9,2.0
 Q2,2018,21755.0,Semi-Auto,5485.0,Diesel,145.0,58.9,2.0
 Q3,2019,35505.0,Semi-Auto,6793.0,Petrol,145.0,37.2,1.5
 A6,2017,19655.0,Semi-Auto,31605.0,Diesel,145.0,57.6,2.0
 A1,2018,19755.0,Manual,26211.0,Petrol,145.0,39.2,2.0
 A3,2016,16755.0,Manual,21540.0,Petrol,30.0,57.6,1.4
 A3,2019,22005.0,Semi-Auto,17467.0,Petrol,145.0,41.5,1.5
 A3,2016,13005.0,Semi-Auto,48782.0,Diesel,20.0,68.9,1.6
 Q3,2018,20001.0,Manual,9707.0,Petrol,145.0,51.4,1.4
 A1,2019,19752.0,Manual,4379.0,Petrol,145.0,47.9,1.0
 Q3,2017,25755.0,Semi-Auto,3827.0,Petrol,145.0,40.4,2.0
 A4,2017,17755.0,Semi-Auto,11000.0,Petrol,150.0,55.4,2.0
 A5,2013,9730.0,Semi-Auto,80248.0,Diesel,125.0,58.9,2.0
 A6,2014,10100.0,Semi-Auto,64458.0,Diesel,30.0,64.2,2.0
 A4,2015,10999.0,Manual,73946.0,Diesel,20.0,68.9,2.0
 Q5,2020,39000.0,Semi-Auto,1000.0,Diesel,150.0,38.2,2.0
 Q5,2020,62000.0,Semi-Auto,5000.0,Diesel,150.0,32.5,3.0
 A5,2020,31000.0,Semi-Auto,2000.0,Diesel,150.0,51.4,2.0
 Q2,2019,21032.0,Manual,2933.0,Diesel,145.0,49.6,1.6
 Q2,2019,21032.0,Manual,1782.0,Diesel,150.0,49.6,1.6
 A3,2019,22792.0,Manual,4962.0,Diesel,150.0,51.4,1.6
 Q3,2019,26022.0,Manual,8050.0,Petrol,150.0,40.9,1.5
 A7,2020,38990.0,Semi-Auto,1200.0,Diesel,150.0,38.2,3.0
 A1,2016,9912.0,Manual,50000.0,Petrol,0.0,67.3,1.0
 A4,2019,32750.0,Automatic,100.0,Diesel,145.0,47.9,2.0
 A4,2019,28250.0,Manual,4500.0,Petrol,145.0,39.2,2.0
 Q3,2019,30500.0,Automatic,5007.0,Diesel,145.0,48.7,2.0
 A4,2019,29300.0,Manual,3378.0,Petrol,145.0,39.2,2.0
 A4,2020,32000.0,Semi-Auto,3000.0,Petrol,150.0,39.2,2.0
 Q5,2020,42500.0,Semi-Auto,2000.0,Diesel,145.0,38.2,2.0
 Q2,2019,23900.0,Manual,1500.0,Diesel,145.0,49.6,1.6
 A3,2019,24000.0,Manual,100.0,Diesel,145.0,52.3,1.6
 A3,2019,22650.0,Manual,1500.0,Diesel,145.0,52.3,1.6
 A3,2019,20750.0,Manual,5780.0,Diesel,145.0,49.6,1.6
 Q3,2016,18502.0,Manual,22406.0,Diesel,145.0,52.3,2.0
 Q7,2019,48255.0,Semi-Auto,6600.0,Diesel,145.0,32.8,3.0
 A6,2016,15255.0,Manual,26476.0,Diesel,30.0,65.7,2.0
 Q8,2019,58500.0,Automatic,3000.0,Diesel,145.0,33.6,3.0
 A5,2019,29000.0,Automatic,100.0,Diesel,145.0,51.4,2.0
 Q5,2019,35500.0,Automatic,100.0,Diesel,145.0,39.2,2.0
 A5,2018,25000.0,Automatic,11617.0,Diesel,145.0,68.9,2.0
 A5,2018,25500.0,Automatic,11500.0,Diesel,145.0,68.9,2.0
 Q3,2019,31750.0,Manual,4500.0,Diesel,145.0,42.8,2.0
 A6,2019,28000.0,Automatic,3500.0,Diesel,145.0,50.4,2.0
 Q7,2019,57000.0,Automatic,1000.0,Diesel,145.0,32.8,3.0
 A6,2019,31000.0,Automatic,2000.0,Diesel,145.0,50.4,2.0
 A1,2019,20000.0,Manual,10661.0,Petrol,150.0,46.3,1.5
 A5,2019,30500.0,Semi-Auto,100.0,Diesel,145.0,49.6,2.0
 Q2,2019,24750.0,Manual,4563.0,Diesel,145.0,49.6,1.6
 A3,2017,19505.0,Semi-Auto,18778.0,Diesel,145.0,70.6,1.6
 Q2,2019,21005.0,Manual,5727.0,Diesel,145.0,49.6,1.6
 Q2,2019,25005.0,Manual,3233.0,Petrol,145.0,39.2,1.5
 Q5,2017,27505.0,Semi-Auto,33761.0,Petrol,145.0,40.4,2.0
 Q2,2019,30755.0,Semi-Auto,6257.0,Petrol,145.0,33.2,2.0
 A5,2017,14505.0,Manual,40677.0,Diesel,20.0,67.3,2.0
 Q7,2018,40755.0,Automatic,12200.0,Diesel,145.0,33.2,3.0
 Q2,2019,27900.0,Manual,7392.0,Petrol,145.0,39.2,1.5
 A5,2019,29500.0,Automatic,100.0,Petrol,145.0,40.4,2.0
 Q5,2019,34255.0,Automatic,5999.0,Diesel,145.0,38.2,2.0
 A5,2019,31000.0,Automatic,4500.0,Diesel,145.0,50.4,2.0
 A5,2019,29000.0,Automatic,4665.0,Diesel,145.0,49.6,2.0
 A6,2018,30650.0,Automatic,1000.0,Diesel,145.0,50.4,2.0
 A5,2018,27500.0,Manual,1000.0,Diesel,145.0,64.2,2.0
 Q2,2019,23750.0,Manual,7800.0,Diesel,145.0,49.6,1.6
 A5,2019,25000.0,Automatic,100.0,Petrol,145.0,53.3,1.4
 Q5,2019,36500.0,Automatic,1500.0,Diesel,145.0,38.2,2.0
 A5,2019,31000.0,Semi-Auto,1000.0,Diesel,145.0,48.7,2.0
 A5,2019,33500.0,Automatic,2000.0,Diesel,145.0,50.4,2.0
 A6,2019,32000.0,Automatic,6000.0,Diesel,145.0,50.4,2.0
 A3,2019,25750.0,Automatic,100.0,Diesel,145.0,52.3,1.6
 A3,2019,24500.0,Manual,2214.0,Diesel,145.0,51.4,1.6
 A3,2019,28750.0,Automatic,100.0,Petrol,145.0,38.2,2.0
 TT,2019,31000.0,Automatic,6000.0,Petrol,145.0,38.7,2.0
 Q5,2016,20500.0,Semi-Auto,38197.0,Diesel,200.0,47.1,2.0
 Q3,2017,22003.0,Semi-Auto,11906.0,Petrol,145.0,47.9,1.4
 A3,2019,22752.0,Automatic,6109.0,Petrol,145.0,41.5,1.5
 A1,2019,19000.0,Semi-Auto,6934.0,Petrol,145.0,47.9,1.0
 R8,2019,125000.0,Automatic,100.0,Petrol,145.0,24.1,5.2
 Q5,2019,36500.0,Automatic,2000.0,Diesel,145.0,38.2,2.0
 A4,2017,20500.0,Automatic,17920.0,Diesel,145.0,67.3,2.0
 A8,2018,39500.0,Automatic,3000.0,Diesel,145.0,50.4,3.0
 A7,2018,39500.0,Automatic,4000.0,Diesel,145.0,38.2,3.0
 A3,2019,30000.0,Semi-Auto,6750.0,Petrol,150.0,34.9,2.0
 A1,2015,10850.0,Manual,37634.0,Petrol,0.0,67.3,1.0
 A4,2014,12750.0,Semi-Auto,44488.0,Diesel,150.0,53.3,2.0
 R8,2019,135000.0,Automatic,1000.0,Petrol,145.0,32.8,5.2
 A5,2018,23000.0,Manual,7800.0,Diesel,145.0,68.9,2.0
 Q8,2019,56000.0,Automatic,945.0,Diesel,145.0,33.6,3.0
 A8,2019,48000.0,Automatic,5900.0,Diesel,145.0,50.4,3.0
 A5,2020,32910.0,Semi-Auto,384.0,Diesel,150.0,50.4,2.0
 Q7,2019,41718.0,Semi-Auto,5745.0,Diesel,150.0,33.6,3.0
 A3,2015,11495.0,Manual,34468.0,Diesel,0.0,74.3,1.6
 A5,2018,26000.0,Automatic,8000.0,Diesel,145.0,67.3,2.0
 A5,2018,26000.0,Automatic,7500.0,Petrol,145.0,50.4,2.0
 Q8,2019,89750.0,Automatic,5800.0,Diesel,145.0,30.7,4.0
 A6,2019,35000.0,Automatic,4000.0,Diesel,145.0,47.9,2.0
 Q3,2020,30990.0,Semi-Auto,859.0,Diesel,150.0,48.7,2.0
 A1,2017,16989.0,Semi-Auto,26722.0,Petrol,150.0,58.9,1.4
 Q3,2019,26875.0,Semi-Auto,13479.0,Diesel,145.0,48.7,2.0
 Q2,2019,20974.0,Manual,4040.0,Diesel,145.0,49.6,1.6
 Q2,2019,21336.0,Manual,3885.0,Diesel,145.0,49.6,1.6
 A4,2019,30870.0,Semi-Auto,14563.0,Diesel,145.0,45.6,2.0
 A7,2019,30950.0,Semi-Auto,5724.0,Diesel,145.0,48.7,2.0
 A8,2018,39500.0,Automatic,1000.0,Diesel,145.0,50.4,3.0
 A6,2018,27000.0,Automatic,3000.0,Diesel,145.0,50.4,2.0
 Q5,2018,33500.0,Automatic,3000.0,Diesel,145.0,38.2,2.0
 A1,2016,12250.0,Manual,10618.0,Petrol,0.0,67.3,1.0
 A1,2016,13250.0,Semi-Auto,16004.0,Petrol,30.0,57.6,1.4
 RS6,2015,41750.0,Semi-Auto,41733.0,Petrol,330.0,29.4,4.0
 Q2,2017,20490.0,Semi-Auto,15992.0,Diesel,145.0,58.9,2.0
 A3,2015,11995.0,Manual,28527.0,Diesel,20.0,68.9,1.6
 A3,2016,15380.0,Automatic,24523.0,Diesel,20.0,70.6,1.6
 A3,2018,23490.0,Automatic,14267.0,Diesel,145.0,56.5,2.0
 A6,2017,19801.0,Semi-Auto,25129.0,Diesel,145.0,64.2,2.0
 Q2,2017,19701.0,Semi-Auto,18434.0,Petrol,125.0,52.3,1.4
 A3,2019,22001.0,Semi-Auto,5700.0,Petrol,150.0,42.2,1.5
 Q3,2016,17801.0,Manual,25848.0,Diesel,145.0,55.4,2.0
 A4,2017,19401.0,Semi-Auto,25079.0,Diesel,150.0,67.3,2.0
 Q3,2019,37201.0,Semi-Auto,3362.0,Petrol,145.0,30.7,2.0
 Q5,2016,25495.0,Semi-Auto,34893.0,Diesel,235.0,42.8,3.0
 A3,2017,16695.0,Manual,19701.0,Diesel,20.0,65.7,2.0
 Q2,2018,19995.0,Manual,8215.0,Diesel,145.0,47.9,1.6
 A3,2017,17495.0,Manual,24408.0,Petrol,150.0,60.1,1.4
 A1,2013,7783.0,Manual,62331.0,Petrol,125.0,52.3,1.4
 A1,2017,11990.0,Manual,12541.0,Petrol,145.0,67.3,1.0
 A1,2016,11491.0,Manual,20826.0,Petrol,30.0,57.6,1.4
 A4,2017,15441.0,Manual,49000.0,Diesel,30.0,64.2,2.0
 A5,2014,10345.0,Manual,49030.0,Diesel,30.0,64.2,2.0
 Q5,2015,18995.0,Manual,29987.0,Petrol,260.0,36.2,2.0
 A3,2013,13170.0,Manual,30152.0,Petrol,30.0,54.3,1.4
 A1,2017,12802.0,Semi-Auto,31011.0,Petrol,145.0,57.6,1.4
 Q3,2016,16800.0,Manual,40120.0,Diesel,150.0,52.3,2.0
 Q5,2016,19995.0,Semi-Auto,47026.0,Diesel,200.0,47.1,2.0
 Q3,2015,13390.0,Manual,49166.0,Diesel,125.0,60.1,2.0
 A5,2017,21930.0,Semi-Auto,29795.0,Diesel,145.0,70.6,2.0
 A3,2018,19647.0,Manual,10204.0,Petrol,145.0,42.2,1.5
 A3,2016,9491.0,Manual,48887.0,Diesel,20.0,70.6,1.6
 TT,2019,28500.0,Semi-Auto,8000.0,Petrol,150.0,34.9,2.0
 A6,2015,17000.0,Semi-Auto,32288.0,Diesel,30.0,64.2,2.0
 A5,2019,28991.0,Automatic,10.0,Petrol,145.0,40.4,2.0
 Q2,2019,21691.0,Manual,5998.0,Diesel,145.0,47.9,1.6
 A6,2019,32991.0,Automatic,2250.0,Diesel,145.0,47.9,2.0
 A6,2019,32991.0,Automatic,4500.0,Diesel,145.0,47.9,2.0
 A6,2016,16500.0,Semi-Auto,65379.0,Diesel,30.0,61.4,2.0
 A5,2016,21998.0,Semi-Auto,27385.0,Petrol,260.0,35.8,3.0
 Q3,2013,13798.0,Semi-Auto,30256.0,Diesel,200.0,47.9,2.0
 A6,2019,30991.0,Automatic,3000.0,Diesel,145.0,50.4,2.0
 A3,2016,18492.0,Semi-Auto,30270.0,Petrol,30.0,56.5,1.4
 A4,2016,12992.0,Manual,45338.0,Petrol,145.0,51.4,1.4
 Q7,2017,32991.0,Semi-Auto,27148.0,Diesel,150.0,47.9,3.0
 TT,2019,36991.0,Semi-Auto,2847.0,Petrol,150.0,35.3,2.0
 Q2,2019,25491.0,Semi-Auto,3342.0,Petrol,150.0,40.9,1.5
 A3,2016,12698.0,Manual,39154.0,Petrol,20.0,60.1,1.4
 A3,2014,14998.0,Semi-Auto,25256.0,Diesel,30.0,64.2,2.0
 Q5,2016,27498.0,Semi-Auto,52427.0,Diesel,235.0,42.2,3.0
 A5,2018,27992.0,Automatic,18714.0,Diesel,145.0,62.8,2.0
 A4,2018,23991.0,Automatic,6541.0,Diesel,145.0,65.7,2.0
 A4,2018,21991.0,Manual,12956.0,Petrol,145.0,53.3,1.4
 A6,2019,29991.0,Automatic,1850.0,Diesel,145.0,47.9,2.0
 TT,2017,18349.0,Semi-Auto,56876.0,Petrol,145.0,42.8,2.0
 A3,2017,19669.0,Semi-Auto,15361.0,Petrol,145.0,56.5,1.5
 A4,2017,16998.0,Manual,39382.0,Petrol,150.0,48.7,2.0
 A4,2014,11798.0,Manual,51529.0,Diesel,30.0,62.8,2.0
 A1,2018,13498.0,Manual,6625.0,Petrol,150.0,67.3,1.0
 Q2,2019,24998.0,Semi-Auto,17.0,Diesel,145.0,47.9,2.0
 A1,2019,20998.0,Manual,1800.0,Petrol,145.0,47.9,1.0
 Q5,2019,40991.0,Automatic,2000.0,Petrol,145.0,32.1,2.0
 Q3,2019,28691.0,Semi-Auto,5447.0,Diesel,145.0,47.1,2.0
 Q2,2019,19991.0,Manual,3590.0,Diesel,145.0,49.6,1.6
 A3,2019,22992.0,Automatic,14537.0,Petrol,145.0,41.5,1.5
 Q7,2019,46992.0,Semi-Auto,5391.0,Diesel,145.0,32.8,3.0
 Q3,2015,16995.0,Manual,31554.0,Petrol,235.0,38.7,2.0
 A4,2015,13995.0,Semi-Auto,35670.0,Diesel,125.0,58.9,2.0
 A3,2015,15495.0,Semi-Auto,47355.0,Diesel,125.0,57.6,2.0
 TT,2017,16499.0,Semi-Auto,90778.0,Diesel,150.0,52.3,2.0
 A7,2017,22999.0,Semi-Auto,24337.0,Diesel,150.0,55.4,3.0
 A3,2016,15491.0,Semi-Auto,55561.0,Petrol,125.0,48.7,2.0
 Q3,2015,12999.0,Manual,46062.0,Petrol,125.0,50.4,1.4
 A5,2015,17895.0,Semi-Auto,40889.0,Petrol,260.0,35.8,3.0
 A1,2015,10420.0,Manual,27209.0,Petrol,0.0,67.3,1.0
 Q5,2014,14790.0,Manual,65374.0,Diesel,200.0,47.9,2.0
 A4,2013,12781.0,Semi-Auto,27700.0,Diesel,145.0,53.3,2.0
 Q5,2018,37504.0,Semi-Auto,12088.0,Petrol,145.0,34.0,3.0
 Q3,2019,25491.0,Manual,2714.0,Diesel,145.0,42.8,2.0
 A1,2019,20992.0,Semi-Auto,10.0,Petrol,145.0,44.8,1.5
 A3,2013,12291.0,Semi-Auto,52249.0,Petrol,30.0,57.6,1.4
 Q3,2017,18691.0,Semi-Auto,13766.0,Petrol,145.0,47.9,1.4
 A4,2017,18991.0,Manual,29884.0,Diesel,145.0,67.3,2.0
 Q2,2018,18991.0,Semi-Auto,21000.0,Diesel,145.0,58.9,2.0
 TT,2014,10891.0,Manual,56000.0,Petrol,165.0,44.1,1.8
 Q3,2014,13991.0,Semi-Auto,50000.0,Diesel,205.0,47.9,2.0
 A4,2019,34991.0,Semi-Auto,3019.0,Diesel,145.0,44.1,2.0
 A8,2019,33992.0,Automatic,16584.0,Petrol,145.0,37.7,3.0
 Q3,2017,19691.0,Semi-Auto,36852.0,Diesel,160.0,50.4,2.0
 Q3,2019,34991.0,Semi-Auto,4613.0,Diesel,145.0,45.6,2.0
 A5,2016,19991.0,Manual,9141.0,Diesel,30.0,64.2,2.0
 A1,2018,16992.0,Manual,8155.0,Petrol,145.0,51.4,1.0
 A4,2019,29991.0,Automatic,2798.0,Diesel,145.0,44.8,2.0
 Q5,2019,30991.0,Automatic,11500.0,Diesel,145.0,56.5,2.0
 A5,2019,24991.0,Manual,7961.0,Diesel,145.0,68.9,2.0
 A5,2019,24491.0,Manual,9250.0,Diesel,145.0,68.9,2.0
 A8,2015,17591.0,Automatic,40275.0,Diesel,200.0,47.9,3.0
 A4,2019,32991.0,Automatic,3500.0,Diesel,145.0,47.9,2.0
 Q5,2019,36991.0,Automatic,10.0,Diesel,145.0,38.2,2.0
 Q5,2019,38991.0,Automatic,1200.0,Petrol,145.0,32.1,2.0
 A6,2019,39991.0,Automatic,11000.0,Diesel,145.0,47.9,2.0
 Q3,2019,29491.0,Automatic,1000.0,Diesel,145.0,48.7,2.0
 Q5,2019,44991.0,Semi-Auto,2010.0,Hybrid,135.0,117.7,2.0
 A6,2019,36991.0,Automatic,2000.0,Diesel,145.0,50.4,2.0
 Q5,2019,39999.0,Automatic,4500.0,Diesel,145.0,38.2,2.0
 A4,2019,25992.0,Automatic,3300.0,Diesel,145.0,48.7,2.0
 Q5,2019,38691.0,Automatic,10.0,Diesel,145.0,38.2,2.0
 Q5,2019,32991.0,Automatic,10.0,Diesel,145.0,39.2,2.0
 Q3,2019,28491.0,Manual,5500.0,Diesel,145.0,42.8,2.0
 A5,2019,27991.0,Automatic,10.0,Petrol,145.0,39.8,2.0
 A6,2019,34491.0,Automatic,100.0,Diesel,145.0,47.9,2.0
 A1,2019,21991.0,Semi-Auto,10.0,Petrol,145.0,44.8,1.5
 A4,2019,25491.0,Manual,500.0,Petrol,145.0,39.2,2.0
 Q8,2019,53491.0,Automatic,8702.0,Diesel,145.0,33.6,3.0
 Q3,2017,17991.0,Semi-Auto,19000.0,Petrol,150.0,47.9,1.4
 A3,2014,9490.0,Manual,51390.0,Petrol,125.0,53.3,1.4
 A3,2017,15691.0,Semi-Auto,25483.0,Petrol,150.0,57.6,1.4
 A4,2016,13695.0,Semi-Auto,40491.0,Diesel,0.0,72.4,2.0
 A3,2017,12495.0,Semi-Auto,40307.0,Diesel,0.0,74.3,1.6
 Q3,2017,19995.0,Manual,22620.0,Petrol,145.0,49.6,1.4
 A6,2017,15991.0,Manual,20696.0,Diesel,150.0,65.7,2.0
 A1,2019,20991.0,Semi-Auto,11275.0,Petrol,150.0,40.9,2.0
 A4,2017,14991.0,Manual,28000.0,Petrol,150.0,51.4,1.4
 Q5,2017,37991.0,Semi-Auto,16540.0,Petrol,150.0,34.0,3.0
 A5,2020,29491.0,Semi-Auto,34.0,Diesel,145.0,50.4,2.0
 A3,2019,24991.0,Semi-Auto,2621.0,Diesel,145.0,50.4,2.0
 Q2,2019,24991.0,Semi-Auto,1819.0,Petrol,145.0,42.2,1.5
 A1,2017,13390.0,Manual,5697.0,Petrol,145.0,55.4,1.4
 A3,2018,20000.0,Semi-Auto,11924.0,Petrol,150.0,42.2,1.5
 A3,2017,19499.0,Manual,7840.0,Petrol,30.0,60.1,1.4
 A1,2017,13991.0,Manual,27937.0,Petrol,30.0,57.6,1.4
 A1,2015,11491.0,Manual,42157.0,Diesel,0.0,80.7,1.6
 A3,2016,14491.0,Semi-Auto,37416.0,Diesel,30.0,62.8,2.0
 Q3,2016,19491.0,Semi-Auto,23237.0,Diesel,160.0,50.4,2.0
 A3,2015,12991.0,Manual,49969.0,Petrol,125.0,52.3,1.4
 A1,2016,14991.0,Manual,21257.0,Petrol,30.0,55.4,1.4
 Q3,2016,16991.0,Manual,41376.0,Diesel,145.0,52.3,2.0
 A4,2019,22991.0,Manual,1948.0,Petrol,145.0,40.4,2.0
 A4,2019,26491.0,Manual,5500.0,Petrol,145.0,39.2,2.0
 A6,2019,27991.0,Automatic,2100.0,Diesel,145.0,50.4,2.0
 A6,2019,27999.0,Semi-Auto,16637.0,Diesel,145.0,47.9,2.0
 RS3,2015,24699.0,Semi-Auto,49610.0,Petrol,300.0,34.9,2.5
 A5,2017,18999.0,Semi-Auto,22631.0,Diesel,30.0,67.3,2.0
 Q3,2014,14500.0,Manual,48708.0,Petrol,235.0,38.7,2.0
 Q2,2018,16995.0,Manual,6349.0,Petrol,145.0,47.9,1.0
 A3,2018,19995.0,Semi-Auto,8982.0,Petrol,145.0,56.5,1.5
 A3,2018,18495.0,Manual,19792.0,Petrol,145.0,54.3,1.5
 A5,2015,12798.0,Manual,45500.0,Diesel,20.0,67.3,2.0
 A4,2017,13298.0,Manual,80005.0,Diesel,145.0,70.6,2.0
 Q2,2017,17760.0,Semi-Auto,24354.0,Diesel,20.0,68.9,1.6
 A4,2019,22991.0,Manual,1900.0,Petrol,145.0,40.4,2.0
 A4,2019,24991.0,Automatic,6000.0,Petrol,145.0,39.2,2.0
 A4,2019,24491.0,Automatic,2500.0,Petrol,145.0,39.2,2.0
 A5,2019,24992.0,Manual,7951.0,Diesel,145.0,64.2,2.0
 Q2,2019,20691.0,Manual,3386.0,Diesel,145.0,47.9,1.6
 A3,2019,20491.0,Manual,9281.0,Petrol,145.0,47.1,1.0
 Q5,2019,34991.0,Automatic,14598.0,Diesel,145.0,56.5,2.0
 A1,2015,11230.0,Manual,37081.0,Petrol,30.0,56.5,1.4
 A6,2016,16600.0,Automatic,67189.0,Diesel,145.0,56.5,2.0
 Q3,2016,16150.0,Manual,14997.0,Petrol,125.0,50.4,1.4
 A1,2016,10330.0,Manual,35412.0,Petrol,30.0,57.6,1.4
 A3,2014,11498.0,Manual,53010.0,Petrol,30.0,55.4,1.4
 A4,2019,19998.0,Automatic,8649.0,Petrol,145.0,40.9,2.0
 A6,2017,23998.0,Semi-Auto,34727.0,Diesel,205.0,47.1,3.0
 A3,2013,11980.0,Semi-Auto,59386.0,Petrol,125.0,50.4,1.8
 A3,2016,13000.0,Manual,18617.0,Petrol,20.0,60.1,1.0
